time,V (V),I (A),T0 (C),T1 (C),T2 (C),T3 (C),T4 (C),T5 (C),Tw1 (C),Tw2 (C),Tw3 (C),Tw4 (C),P (V),T0cal (C),T1cal (C),T2cal (C),T3cal (C),T4cal (C),T5cal (C),Tw1cal (C),Tw2cal (C),Tw3cal (C),Tw4cal (C),Pcal (psi),Q01 (W),Q12 (W),Q23 (W),Q34 (W),Q45 (W),T6ext (C),T_s (C)
2024-07-18T18:40:05.910155,23.39,0.195,126.50299835205078,114.6377944946289,112.31472778320312,110.59062194824219,108.52947998046875,104.946533203125,98.77169799804688,98.43159484863281,99.13004302978516,98.56725311279297,0.04541284218430519,127.16366907349872,114.28962293185471,111.81819602190596,110.33609123892072,108.32636232005164,103.6553281606052,98.25808495128635,97.44400766368562,98.23858317256678,97.93724412850435,13.56005713911368,82.59724410765492,5.834801442296407,3.5057452416504407,4.7477735534560805,3.038223500215966,98.89375147577309,101.55055542835382
2024-07-18T18:40:07.939155,23.39,0.195,126.48538970947266,114.60060119628906,112.30020904541016,110.58245849609375,108.53401184082031,104.95287322998047,98.7757797241211,98.42770385742188,99.14520263671875,98.56805419921875,0.045338716357946396,127.14587015923648,114.25226320777207,111.80362314866768,110.32789329376364,108.3309181643048,103.66164513485114,98.26221456521988,97.44009929894602,98.25368523922184,97.93804465489582,13.537786207519732,82.72274225842293,5.781003877158302,3.490666096071059,4.717644065095849,3.0370779923159223,98.93028553339227,101.66748938326471
2024-07-18T18:40:09.932159,23.39,0.1949,126.48758697509766,114.58967590332031,112.29116821289062,110.58880615234375,108.52586364746094,104.92984008789062,98.76539611816406,98.38056945800781,99.15548706054688,98.5791244506836,0.045221518725156784,127.14809116760196,114.2412890283082,111.79454860595231,110.33426777074558,108.32272684837488,103.63869574225366,98.25170913612918,97.39275444137483,98.26393062716899,97.94910716721978,13.50257445217017,82.80739988184575,5.776519017340925,3.4541232497664045,4.7520542214720605,3.0466772231968817,98.87282594428316,101.37164188521572
2024-07-18T18:40:11.928160,23.39,0.195,126.46844482421875,114.58334350585938,112.29206848144531,110.5987777709961,108.52134704589844,104.92271423339844,98.67840576171875,98.32228088378906,99.13633728027344,98.5831298828125,0.04516884312033653,127.12874217458466,114.23492829579773,111.79545223130287,110.34428152244679,108.31818634366466,103.63159579767398,98.16369818646552,97.33420560488344,98.24485353240091,97.9531097991771,13.486748189594111,82.72406986175625,5.759368566500447,3.4325743130979105,4.786437124077297,3.048341983096582,98.83124313619733,101.38021192941473
2024-07-18T18:40:13.938155,23.39,0.1949,126.45532989501953,114.5609359741211,112.28150939941406,110.57916259765625,108.49180603027344,104.93608093261719,98.6432876586914,98.29032897949219,99.1474380493164,98.59420776367188,0.04514722153544426,127.1154855309032,114.2124204989504,111.78485377803868,110.32458346917686,108.28848898853295,103.64491389500117,98.1281680688281,97.302111033257,98.25591216701747,97.96417993556193,13.480252034856386,82.78342336631201,5.731251750730581,3.4540983509306415,4.810059424819782,3.020363048652534,98.82087025601874,101.37951545115259
2024-07-18T18:40:15.936162,23.39,0.1949,126.4598388671875,114.54008483886719,112.28331756591797,110.58369445800781,108.5008544921875,104.9510269165039,98.64790344238281,98.31251525878906,99.12739562988281,98.61568450927734,0.04516403749585152,127.1200432251532,114.19147606286468,111.78666868658176,110.32913447798369,108.29758533749633,103.65980553464956,98.13283800608004,97.32439637573304,98.23594582121837,97.98564166691408,13.48530435092911,82.9470398130319,5.677519125124197,3.447626426279682,4.799321535951222,3.0165935646905755,98.84653100264015,101.3774423847553
2024-07-18T18:40:17.933158,23.39,0.195,126.4520263671875,114.54341125488281,112.28028106689453,110.59062194824219,108.5014419555664,104.99275970458984,98.6191635131836,98.29973602294922,99.153564453125,98.60511016845703,0.0451468788087368,127.11214630652039,114.19481736331596,111.78362086548411,110.33609123892072,108.29817590989951,103.70138658052842,98.1037608926453,97.31156007977454,98.26201531725603,97.97507471854674,13.480149063416711,82.87493770039295,5.692603227137761,3.4239617594724248,4.814360987925829,2.9899317558603165,98.87302887256955,101.44449090251288
2024-07-18T18:40:19.932157,23.39,0.195,126.4412612915039,114.53630065917969,112.260498046875,110.57808685302734,108.49979400634766,105.00462341308594,98.2558364868164,98.07526397705078,99.15834045410156,98.60511016845703,0.04519990086555481,127.10126490789646,114.18767495042468,111.76376408129765,110.32350317920756,108.296519239262,103.71320715207167,97.73617122022972,97.08608575160048,98.2667731902938,97.97507471854674,13.496079416687223,82.85094913348276,5.722620635976494,3.4067684432321013,4.788536729007839,2.9811656298775064,98.91074878151433,101.47038329856979
2024-07-18T18:40:21.926202,23.39,0.1951,126.43734741210938,114.55157470703125,112.26668548583984,110.57520294189453,108.51319885253906,105.01482391357422,98.13823699951172,97.9480209350586,99.13351440429688,98.59064483642578,0.04517553374171257,127.09730873674545,114.20301734378128,111.76997459112226,110.32060708269412,108.30999502773473,103.72337056310276,97.6171920255169,96.958274561155,98.24204137102075,97.96061949913513,13.488758371177322,82.72713349494724,5.744180135465984,3.4283090537231504,4.749859869742009,2.9833201298535856,98.95970149646844,101.48808879667382
2024-07-18T18:40:23.940225,23.39,0.195,126.4198226928711,114.57032012939453,112.28811645507812,110.6011734008789,108.52372741699219,105.02754974365234,98.1494140625,97.89128875732422,99.1280288696289,98.5787353515625,0.04522272199392319,127.07959465266384,114.22184664471894,111.79148546917077,110.34668727457701,108.3205793123633,103.73605012151701,97.62850022068066,96.90128907055944,98.23657665741986,97.94871834011535,13.50293597146381,82.49267861885416,5.737849189593774,3.417500877124312,4.786467323592186,2.9819572817480586,98.93566717272688,101.55267791986346
2024-07-18T18:40:25.934194,23.39,0.195,126.41361236572266,114.6019287109375,112.3106460571289,110.61006927490234,108.53174591064453,105.0425033569336,98.2789077758789,97.99687194824219,99.13113403320312,98.6265869140625,0.045257724821567535,127.07331721929752,114.25359666253932,111.81409907646062,110.35562073630892,108.32864024217822,103.75094936281911,97.75951318758483,97.00734369728777,98.23967003493803,97.99653644989887,13.513452489367959,82.24870227809053,5.759419376891789,3.4498596588686365,4.788528588632014,2.9775093762194498,98.94849915630398,101.52062080952469
2024-07-18T18:40:27.926302,23.39,0.195,126.3975830078125,114.5955810546875,112.31698608398438,110.61550903320312,108.53174591064453,105.03546142578125,98.43527221679688,98.1988296508789,99.14239501953125,98.62747955322266,0.04526853561401367,127.05711465479797,114.24722060296256,111.82046274312431,110.3610834792033,108.32864024217822,103.74393303643042,97.9177121363093,97.210203154194,98.250888278714,97.99742846502079,13.516700566736821,82.18565743446466,5.729342107463738,3.451990688505407,4.801433745143303,2.9820730696097466,98.92854015443459,101.50328626796833
2024-07-18T18:40:29.939300,23.39,0.195,126.38610076904297,114.64156341552734,112.33300018310547,110.64508056640625,108.54499053955078,105.0077896118164,98.5565414428711,98.16600036621094,99.14957427978516,98.59871673583984,0.0453316792845726,127.04550834372142,114.29340871722842,111.83653655338554,110.39077996091248,108.34195496545009,103.71636183836779,98.04040412411001,97.17722728463609,98.258040289143,97.96868575553675,13.535671935242068,81.81486023476944,5.800439085380676,3.4197678550354165,4.840133929400778,3.008666873633898,98.86215625964488,101.45403943749751
2024-07-18T18:40:31.953298,23.39,0.1951,126.35860443115234,114.64791107177734,112.34115600585938,110.6324234008789,108.54588317871094,104.99285125732422,98.60125732421875,98.21712493896484,99.1480712890625,98.5684585571289,0.04534952715039253,127.01771489181453,114.2997847768052,111.84472278643426,110.37806931510352,108.34285232871207,103.70147780037313,98.08564462366962,97.22858013193044,98.25654300321897,97.93844873012199,13.541034284888594,81.5956356452345,5.796165439762286,3.4691969739895523,4.807986436783414,3.0189317148933683,98.87951317619432,101.50943117505992
2024-07-18T18:40:33.949297,23.39,0.195,126.35477447509766,114.62522888183594,112.32029724121094,110.6260757446289,108.54137420654297,104.99679565429688,98.63607025146484,98.3038330078125,99.14326477050781,98.57884979248047,0.04540272057056427,127.01384355084416,114.27700109276464,111.8237862465323,110.37169483812157,108.33831949377333,103.70540785534924,98.12086598512509,97.31567535794153,98.25175472843654,97.94883270102842,13.557016123878944,81.71697336610555,5.791804509952624,3.4347521200382336,4.803635750824945,3.013427119949003,98.88780656581342,101.45894921657258
2024-07-18T18:40:35.960294,23.39,0.1949,126.32591247558594,114.6125259399414,112.32393646240234,110.60706329345703,108.52326202392578,104.97016906738281,98.71324157714844,98.35868835449219,99.11639404296875,98.5599594116211,0.04536617174744606,126.98466968054345,114.26424131007795,111.8274390371443,110.35260205369968,108.32011145630362,103.67887808384701,98.19894270463463,97.37077563730973,98.22498599227191,97.92995552631159,13.546035115241482,81.61166394072804,5.753056001562786,3.4885541132300153,4.801545629047014,3.018839901580886,98.86337299266906,101.75264803425162
2024-07-18T18:40:37.961402,23.39,0.195,126.29159545898438,114.58181762695312,112.29691314697266,110.60992431640625,108.51168060302734,104.9632339477539,98.7505874633789,98.39444732666016,99.1165771484375,98.54177856445312,0.04535776376724243,126.94998184850205,114.2333955891687,111.80031496094361,110.35547516532014,108.30846874321222,103.67196818061046,98.23672674240025,97.40669427561278,98.22516840273981,97.91178738925576,13.54350895720512,81.58701374236935,5.744269556037806,3.4175992794866943,4.8358377407972775,3.0157614967496986,98.82207128073622,101.39483152905152
2024-07-18T18:40:39.970371,23.39,0.195,126.26956176757812,114.53675079345703,112.2763671875,110.5694808959961,108.4920883178711,104.9396743774414,98.75521087646484,98.4094467163086,99.12472534179688,98.53158569335938,0.04536205157637596,126.92771007017043,114.18812709888024,111.77969239256176,110.31486085945319,108.28877277007734,103.64849427390591,98.24140439855672,97.42176063851095,98.23328566856145,97.90160164393197,13.54479721945583,81.73455593775017,5.686082902769424,3.4648873925575843,4.78642037609933,3.0182188126591623,98.84815840909837,101.36816709627685
2024-07-18T18:40:41.965369,23.39,0.1949,126.2520980834961,114.51058197021484,112.2529296875,110.5560531616211,108.46781921386719,104.927978515625,98.77188873291016,98.43730926513672,99.13127136230469,98.51979064941406,0.04535381495952606,126.91005768076565,114.16184118019235,111.75616750207939,110.30137638891445,108.26437522703138,103.63684093874461,98.25827792390007,97.44974759543067,98.23980684278895,97.88981484582526,13.542322547139305,81.78994689393141,5.679564380497543,3.4411379553749954,4.812201364047642,3.0099294808827026,98.81064913330628,101.65134431189037
2024-07-18T18:40:43.958367,23.39,0.1949,126.22775268554688,114.49075317382812,112.2394790649414,110.53446960449219,108.44266510009766,104.91155242919922,98.76950073242188,98.44929504394531,99.10830688476562,98.53517150878906,0.04536394029855728,126.88544921654953,114.14192365754809,111.74266672671466,110.27970163484963,108.2390879904949,103.62047457827347,98.25586190677635,97.4617868915207,98.21692952993958,97.90518495254139,13.545364681628818,81.75985077326803,5.664415056788742,3.4604725444419433,4.820735474583779,3.004126993814729,98.78572385120648,102.72760649708121
2024-07-18T18:40:45.971368,23.39,0.1951,126.21930694580078,114.4818344116211,112.21426391601562,110.5156021118164,108.43465423583984,104.88703918457031,98.74891662597656,98.41991424560547,99.09953308105469,98.54315948486328,0.04534609615802765,126.87691221564472,114.1329649873014,111.71735755905704,110.26075442141651,108.23103473045143,103.59605046485322,98.2350363023041,97.43227490600653,98.2081890283526,97.91316734427343,13.540003451237071,81.76255611742947,5.703017009972782,3.445424087000747,4.794999653543253,3.0147752378116928,98.78711038019617,101.3995731537849
2024-07-18T18:40:47.967131,23.39,0.1949,126.22152709960938,114.48473358154297,112.20809173583984,110.5003662109375,108.40586853027344,104.90118408203125,98.75067138671875,98.4089126586914,99.10502624511719,98.55104064941406,0.04532327130436897,126.87915635951401,114.13587712989656,111.71116236491633,110.24545414433364,108.20209668269524,103.61014393086042,98.23681165035029,97.42122419629179,98.21366134238967,97.92104299915327,13.533145777205705,81.75827037437587,5.724518556835411,3.4669610940773006,4.827217454821293,2.986785856466371,98.76889237859126,101.39087021683672
